Source,Target,Doc.1990,Doc.1992,Doc.1994,Doc.1996,Doc.1998,Doc.2000,Doc.2002,Doc.2004,Doc.2006,Doc.2008,Doc.2010,Doc.2012,Doc.2014,Doc.2016,Doc.2018
IL1B,MYCOBACTERIUM INFECTION,0,0,0,0,0,0,0,0,0,0,0,2,4,6,7
IL1B,SALMONELLA INFECTION,0,0,0,2,2,2,2,2,3,4,6,6,15,21,29
IL1B,STREPTOCOCCAL INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
IL1B,LEISHMANIASES,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5
IL1B,LEPTOSPIROSIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
IL1B,MALARIA,0,0,0,0,0,0,0,0,0,0,2,5,8,9,10
IL1B,RESPIRATORY SYNCYTIAL VIRUS INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5
IL1B,WEST NILE VIRAL INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6
IL1B,ZIKA VIRUS DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
IL1R1,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,2,3,6,7,7
IL1R1,WEST NILE VIRAL INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4
IL1RL2,MYCOBACTERIUM INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
IL1RN,ASPERGILLOSES,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
IL1RN,HELICOBACTER PYLORI INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
IL1RN,HERPES,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
IL1RN,HIV INFECTION,0,0,0,0,0,2,2,2,2,2,2,2,2,2,3
IL2,AMERICAN TRYPANOSOMIASIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
IL2,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,2,2,3,3,6,7,7,7,7,7,7
IL2,CHIKUNGUNYA FEVER,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
IL2,CLASSICAL DENGUE FEVERS,0,0,0,2,2,3,6,10,11,14,14,14,14,15,15
IL2,CRYPTOCOCCOSES,0,0,2,2,2,2,2,2,2,3,3,3,3,4,5
IL2,EBOLA VIRUS DISEASE,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
IL2,HUMAN FLU,0,0,0,8,9,10,11,12,14,14,17,18,26,30,32
IL2,HEPATITIS B,0,0,0,6,9,13,31,59,92,115,131,140,143,143,146
IL2,HEPATITIS C,0,0,0,0,0,0,3,4,8,10,14,17,20,24,24
IL2,HERPES ZOSTER,0,0,0,2,2,3,3,3,3,3,3,3,3,3,5
IL2,HIV INFECTION,0,0,0,28,42,69,84,96,106,112,122,124,129,130,137
IL2,HYDROPHOBIA,0,0,0,4,4,4,4,4,5,5,5,5,5,5,5
IL2,MYCOBACTERIUM INFECTION,0,0,0,2,3,5,8,13,16,17,17,17,17,17,18
IL2,SALMONELLA INFECTION,0,0,0,0,0,0,0,4,4,5,10,11,14,16,18
IL2,LEISHMANIASES,0,0,0,0,0,0,3,4,5,5,5,5,5,6,6
IL2,MALARIA,0,0,0,0,2,2,3,3,3,3,3,6,6,8,9
IL2,RESPIRATORY SYNCYTIAL VIRUS INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
IL2,SYPHILIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
IL21,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
IL21,HELICOBACTER PYLORI INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4
IL21,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,4,6,9
IL21,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,2,2,2,4,5
IL21,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,3,6,7,10,15
IL21,HYDROPHOBIA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
IL21,TOXOPLASMA GONDII INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
IL22,CANDIDA INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6
IL22,DISEASE DUE TO ROTAVIRUS,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
IL22,FUNGUS DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4
IL22,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,4,5,8,10
IL22,HELICOBACTER PYLORI INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
IL22,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,4,9,10
IL22,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3
IL22,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
IL22,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4
IL22,MALARIA,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3
IL22,WEST NILE VIRAL INFECTION,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4
IL23A,AMERICAN TRYPANOSOMIASIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
IL23A,CANDIDA INFECTION,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4
IL23A,CRYPTOCOCCOSES,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4
IL23A,FUNGUS DISEASE,0,0,0,0,0,0,0,0,0,0,4,6,10,10,10
IL23A,HELICOBACTER PYLORI INFECTION,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4
IL23A,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5
IL23A,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,2,3,4,4,4
IL23A,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,0,0,2,4,6,6,6
IL23R,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
IL24,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
IL27,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
IL27,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3
IL27,HIV INFECTION,0,0,0,0,0,0,0,0,0,2,3,3,5,5,9
IL27,MALARIA,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3
IL27RA,MALARIA,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
IL28A,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6
IL29,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
IL2RA,AMERICAN TRYPANOSOMIASIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
IL2RA,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
IL2RA,BRUCELLOSIS,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
IL2RA,FUNGUS DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
IL2RA,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
IL2RA,GERMAN MEASLES,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
IL2RA,HELICOBACTER PYLORI INFECTION,0,0,0,0,0,0,0,2,2,2,2,2,2,3,3
IL2RA,HEPATITIS B,0,0,0,0,0,0,0,0,0,2,2,5,7,10,11
IL2RA,HEPATITIS C,0,0,0,0,0,0,0,0,2,2,5,6,8,9,9
IL2RA,HERPES ZOSTER,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
IL2RA,HIV INFECTION,0,0,0,10,11,12,14,17,17,18,22,24,23,25,26
IL2RA,MYCOBACTERIUM INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
IL2RA,LEISHMANIASES,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
IL2RA,MALARIA,0,0,0,0,0,0,0,0,0,2,2,3,3,6,6
IL2RG,HIV INFECTION,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4
IL3,HIV INFECTION,0,0,0,5,5,5,5,5,5,5,6,6,6,6,6
IL32,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
IL32,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
IL32,HIV INFECTION,0,0,0,0,0,0,0,0,0,2,2,2,3,3,4
IL32,LEISHMANIASES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
IL33,ANCYLOSTOMIASES,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
IL33,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4
IL33,FUNGUS DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
IL33,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
IL33,HELICOBACTER PYLORI INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
IL33,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
IL33,MALARIA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
IL33,RESPIRATORY SYNCYTIAL VIRUS INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
IL34,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
IL37,ASPERGILLOSES,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3
IL37,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,2,2,3,9,16,20,21
IL37,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7
IL37,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
IL37,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,2,2,5,5,5
IL37,MYCOBACTERIUM INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
IL37,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
IL37,RESPIRATORY SYNCYTIAL VIRUS INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
IL4,AMERICAN TRYPANOSOMIASIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
IL4,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,2,3,3,5,5,5,7,10,13,14,21,22
IL4,CANDIDA INFECTION,0,0,0,0,2,2,4,4,4,4,4,4,4,4,4
IL4,CHIKUNGUNYA FEVER,0,0,0,0,0,0,0,0,0,0,2,2,4,4,4
IL4,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,0,0,0,2,3,5,6,7
IL4,CRYPTOCOCCOSES,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
IL4,FUNGUS DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
IL4,HUMAN FLU,0,0,0,0,0,2,2,2,2,2,3,5,8,8,11
IL4,GIARDIASES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
IL4,HELICOBACTER PYLORI INFECTION,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3
IL4,HEPATITIS B,0,0,0,0,0,0,0,2,3,4,5,6,9,10,12
IL4,HEPATITIS C,0,0,0,0,0,0,2,2,2,2,3,3,4,4,5
IL4,HIV INFECTION,0,0,0,11,19,22,30,31,33,33,35,36,36,37,36
IL4,SALMONELLA INFECTION,0,0,0,0,0,0,0,4,4,4,4,5,5,5,5
IL4,LEISHMANIASES,0,0,0,0,0,0,2,2,2,2,3,4,5,7,8
IL4,MALARIA,0,0,0,0,0,0,0,2,2,2,4,7,9,10,11
IL4,MEASLES,0,0,0,0,0,0,0,3,4,4,5,6,6,6,8
IL4,RESPIRATORY SYNCYTIAL VIRUS INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
IL4,SMALLPOX,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
IL4I1,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3
IL4R,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,0,0,2,4,5,6,6
IL5,ANGUILLULIASES,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2
IL5,CRYPTOCOCCOSES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
IL5,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
IL5,HIV INFECTION,0,0,0,0,0,0,3,4,5,5,5,5,5,5,5
IL5,TOXOPLASMA GONDII INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
IL5,RESPIRATORY SYNCYTIAL VIRUS INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4
IL6,AMERICAN TRYPANOSOMIASIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
IL6,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,3,4,5,5,5,5,5,7,7,7,7,8
IL6,BRUCELLOSIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
IL6,CHIKUNGUNYA FEVER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
IL6,CHLAMYDIA INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
IL6,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,0,0,0,3,3,3,6,8
IL6,FUNGUS DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
IL6,HUMAN FLU,0,0,0,0,0,0,3,3,3,4,5,9,14,16,23
IL6,GIARDIASES,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
IL6,HELICOBACTER PYLORI INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6
IL6,HEPATITIS B,0,0,0,5,6,6,8,10,10,10,14,16,21,35,47
IL6,HEPATITIS C,0,0,0,2,2,2,2,3,3,4,5,8,10,12,16
IL6,HERPES,0,0,0,0,0,0,0,0,3,6,7,10,12,13,13
IL6,HERPES ZOSTER,0,0,0,0,0,0,2,2,2,2,2,2,2,3,4
IL6,HIV INFECTION,0,0,0,22,29,32,36,38,44,46,50,54,60,61,64
IL6,LISTERIA INFECTION,0,0,0,3,3,3,3,3,4,4,5,5,5,7,8
IL6,SALMONELLA INFECTION,0,0,0,0,2,2,2,3,5,5,5,7,10,10,12
IL6,TOXOPLASMA GONDII INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
IL6,LEISHMANIASES,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3
IL6,MALARIA,0,2,3,3,3,3,4,4,5,6,8,9,11,14,18
IL6,MEASLES,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3
IL6,PCP,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
IL6,RESPIRATORY SYNCYTIAL VIRUS INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,4,8,11
IL6,SYPHILIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
IL6R,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
IL6R,HIV INFECTION,0,0,0,2,2,2,2,2,2,2,2,2,3,3,3
IL6ST,HIV INFECTION,0,0,0,0,2,2,2,2,2,2,2,2,2,2,3
IL7,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
IL7,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
IL7,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
IL7,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,2,5,6,6
IL7,HIV INFECTION,0,0,0,2,4,4,12,13,23,31,35,38,42,45,47
IL7R,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
IL7R,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,3,4,7,10,13
IL7R,HIV INFECTION,0,0,0,0,0,0,0,0,6,8,11,14,14,17,17
IL8,BABESIA PARASITE INFECTIONS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
IL8,BACILLARY DYSENTERY,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
IL8,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,2,3,3,3,3,4,6,10,13
IL8,CHLAMYDIA INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4
IL8,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,0,2,2,4,5,5,6,7
IL8,HUMAN FLU,0,0,0,0,0,0,3,5,5,6,6,6,7,10,12
IL8,HELICOBACTER PYLORI INFECTION,0,0,0,4,5,7,7,9,11,12,13,15,24,35,45
IL8,HEPATITIS B,0,0,0,0,0,0,0,0,0,2,4,6,7,9,10
IL8,HEPATITIS C,0,0,0,0,0,0,2,3,6,6,6,10,11,13,13
IL8,HIV INFECTION,0,0,0,0,0,2,3,6,10,11,11,12,14,17,17
IL8,MYCOBACTERIUM INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
IL8,SALMONELLA INFECTION,0,0,0,0,0,0,0,3,4,5,7,9,14,17,20
IL8,TOXOPLASMA GONDII INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
IL8,YERSINIA INFECTION,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
IL8,MALARIA,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3
IL8,MEASLES,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3
IL8,PCP,0,0,0,3,4,4,4,5,7,9,11,12,12,14,15
IL8,RESPIRATORY SYNCYTIAL VIRUS INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,18,23,26
IL9,LEISHMANIASES,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2
ILF2,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ILF3,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4
ILF3,EBOLA VIRUS DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
ILF3,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4
ILF3,HEPATITIS C,0,0,0,0,0,0,0,0,0,2,2,3,4,4,6
ILF3,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
ILVBL,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
IMMP1L,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
IMMT,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,0,0,2,3,3,6,6
INPPL1,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
INS,ANTHRAX,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
INS,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
INS,HIV INFECTION,0,0,0,2,2,2,2,3,5,4,6,6,6,5,11
INS,MALARIA,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3
INSRR,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3
INTS6,HIV INFECTION,0,0,0,0,0,0,0,0,0,2,2,3,3,3,4
IPPK,CRYPTOCOCCOSES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
IQGAP1,HELICOBACTER PYLORI INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
IQGAP1,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4
IRAK1,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2
IRAK1,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
IREB2,YERSINIA INFECTION,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3
IRF1,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3
IRF1,HIV INFECTION,0,0,0,0,0,0,0,4,4,5,7,8,8,9,9
IRF1,MYCOBACTERIUM INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
IRF1,MALARIA,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
IRF1,MEASLES,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
IRF1,RESPIRATORY SYNCYTIAL VIRUS INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,8,9,10
IRF1,WEST NILE VIRAL INFECTION,0,0,0,0,0,0,0,0,0,0,0,3,4,5,5
IRF3,CHIKUNGUNYA FEVER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
IRF3,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,0,0,0,0,2,4,6,7
IRF3,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4
IRF3,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,2,2,2,4,5
IRF3,HEPATITIS C,0,0,0,0,0,0,0,0,3,6,8,15,27,30,30
IRF3,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,2,3,4,4,4
IRF3,HYDROPHOBIA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
IRF3,LISTERIA INFECTION,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3
IRF3,MYCOBACTERIUM INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
IRF3,RESPIRATORY SYNCYTIAL VIRUS INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,7,8,9
IRF3,WEST NILE VIRAL INFECTION,0,0,0,0,0,0,0,0,0,0,4,6,6,7,8
IRF4,ASPERGILLOSES,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
IRF5,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
IRF7,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
IRF7,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,6,8,10
IRF7,HEPATITIS C,0,0,0,0,0,0,0,0,0,2,3,4,7,7,7
IRF7,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4
IRF7,WEST NILE VIRAL INFECTION,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4
IRF8,MYCOBACTERIUM INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
IRF9,HEPATITIS B,0,0,0,0,0,0,2,2,2,2,2,2,2,2,4
IRF9,HEPATITIS C,0,0,0,0,0,0,0,0,3,3,5,5,5,7,7
IRGM,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
IRGM,MYCOBACTERIUM INFECTION,0,0,0,0,0,0,0,0,0,2,4,5,5,6,6
IRGM,MEASLES,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4
IRS1,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,3,3,6,6
ISCU,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ISG15,CHIKUNGUNYA FEVER,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3
ISG15,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,0,0,0,0,2,4,6,6
ISG15,EBOLA VIRUS DISEASE,0,0,0,0,0,0,0,0,0,0,3,5,6,7,9
ISG15,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,3,6,8,9
ISG15,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7
ISG15,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,3,5,12,18,21
ISG15,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,2,3,5,5,7
ISG15,LISTERIA INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
ISG15,MYCOBACTERIUM INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3
ISG20,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7
ITGAE,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,2,4,5,6
ITGAE,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5
ITGAL,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ITGAL,HIV INFECTION,0,0,0,10,11,12,13,13,17,17,18,20,20,20,21
ITGAM,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
ITGAM,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,3,4,6,6,6
ITGAM,HIV INFECTION,0,0,0,2,3,3,3,3,3,3,4,4,4,4,4
ITGAM,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4
ITGAM,MALARIA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
ITGAV,WEST NILE VIRAL INFECTION,0,0,0,0,0,0,0,0,0,0,2,4,5,5,5
ITGAX,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
ITGAX,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,0,0,2,3,5,5,5
ITGAX,MALARIA,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
ITGAX,RESPIRATORY SYNCYTIAL VIRUS INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
ITGAX,WEST NILE VIRAL INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ITGB2,HIV INFECTION,0,0,0,5,6,6,6,6,7,7,8,8,8,9,8
ITGB3,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3
ITIH4,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,2,2,2,4,6,6,7,7
ITIH4,CRYPTOCOCCOSES,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
ITIH4,HEPATITIS C,0,0,0,0,0,0,0,0,0,2,3,4,5,6,6
ITIH4,HIV INFECTION,0,0,0,262,352,413,472,525,616,668,718,761,808,842,846
ITIH4,HYDROPHOBIA,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2
ITIH4,PCP,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
ITK,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
ITPA,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3
IV,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5
IV,HIV INFECTION,0,0,0,8,10,13,17,19,24,26,29,31,37,38,36
IVD,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
JMJD6,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
JUN,ANTHRAX,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4
JUN,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
JUN,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,3,3,3,4,5
JUN,HELICOBACTER PYLORI INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
JUN,HEPATITIS B,0,0,0,0,4,4,4,4,4,4,4,4,4,6,7
JUN,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,2,5,7,7
JUN,HIV INFECTION,0,0,0,2,3,3,3,4,4,6,5,7,9,11,11
JUN,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,0,0,2,3,3,3,4
JUN,LEISHMANIASES,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
KAL1,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
KAL1,YERSINIA INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
