Source,Target,Doc.1990,Doc.1992,Doc.1994,Doc.1996,Doc.1998,Doc.2000,Doc.2002,Doc.2004,Doc.2006,Doc.2008,Doc.2010,Doc.2012,Doc.2014,Doc.2016,Doc.2018
CP,ANGIITIDES,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
CP,ANKYLOSING SPONDYLARTHRITIDES,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
CP,PSORIASIS,3,3,3,3,3,4,3,4,3,3,4,5,4,4,5
CPB2,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
CPB2,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CR1,ARTHRITIS,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
CR1,SYSTEMIC LUPUS ERYTHEMATOSUS,4,6,6,7,8,15,11,23,18,20,20,34,20,22,22
CR2,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CREG1,ANKYLOSING SPONDYLARTHRITIDES,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
CREM,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,3,3,3,5,4,5,5
CRH,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
CRH,ARTHRITIS,0,0,2,4,4,4,8,13,13,13,13,14,14,14,14
CRH,FIBROMYALGIA,0,0,0,0,0,0,2,2,4,6,9,9,10,10,10
CRH,PSORIASIS,0,0,0,0,0,0,0,0,0,2,2,4,4,4,4
CRHR1,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3
CRISP3,SJOGREN'S SYNDROME,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
CRP,ACTIVE RHEUMATIC FEVER,10,10,10,10,10,10,10,10,10,11,11,11,12,12,12
CRP,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CRP,ANGIITIDES,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CRP,ANKYLOSING SPONDYLARTHRITIDES,3,3,3,3,4,5,5,5,5,6,8,19,16,27,32
CRP,AORTIC ARCH SYNDROME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
CRP,ARTHRITIS,5,5,5,5,5,5,5,6,9,10,11,15,19,23,29
CRP,BEHCET SYNDROME,0,0,0,0,0,0,0,0,3,3,3,4,4,5,5
CRP,BONE INFECTION,0,0,0,2,2,2,2,2,2,3,3,3,4,4,5
CRP,CHRONIC ULCERATIVE COLITIS,4,4,4,5,5,5,5,5,9,12,17,25,33,49,58
CRP,CROHN'S DISEASE,2,2,3,5,5,5,5,7,16,21,28,45,50,61,69
CRP,FIBROMYALGIA,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4
CRP,KAWASAKI DISEASE,0,0,0,0,0,0,0,0,3,4,8,10,9,12,13
CRP,PSORIASIS,0,0,0,0,0,0,0,0,0,3,6,5,11,15,18
CRP,SARCOIDOSIS,0,0,0,0,0,2,2,2,2,2,2,2,2,3,5
CRP,SCLERODERMA,0,0,0,0,0,0,0,2,3,4,4,5,7,7,7
CRP,SYSTEMIC LUPUS ERYTHEMATOSUS,6,6,6,6,7,6,9,10,17,26,32,44,45,49,53
CSDA,LYME DISEASE,0,0,0,0,0,0,2,2,4,5,5,4,6,7,7
CSE,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CSF1,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,2,2,3,4,4,4,4,6,6,6
CSF1,ARTHRITIS,0,0,0,0,0,0,2,2,5,6,7,7,8,11,12
CSF1,KAWASAKI DISEASE,0,0,0,0,0,3,3,3,3,3,3,5,4,4,4
CSF1R,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,0,0,0,0,0,0,2,7,13,14
CSF1R,ARTHRITIS,0,0,0,0,0,0,0,0,3,3,4,6,19,35,37
CSF1R,CROHN'S DISEASE,0,0,0,0,0,0,0,2,4,5,5,5,5,5,5
CSF2,ANKYLOSING SPONDYLARTHRITIDES,0,0,0,0,0,0,0,0,2,2,2,2,2,3,4
CSF2,ARTHRITIS,0,0,0,0,2,3,5,7,11,16,23,40,43,51,58
CSF2,CROHN'S DISEASE,0,0,0,0,0,0,0,2,6,14,18,21,25,29,32
CSF2,PSORIASIS,2,2,2,2,4,3,4,3,4,4,4,8,4,4,4
CSF2,SARCOIDOSIS,0,0,0,0,0,2,2,3,3,3,3,3,3,3,3
CSF3,ANGIITIDES,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
CSF3,ARTHRITIS,0,0,0,0,0,0,0,2,4,4,6,10,13,17,18
CSF3,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
CSF3,CROHN'S DISEASE,0,0,0,0,0,0,0,0,2,4,4,3,4,4,4
CSF3,KAWASAKI DISEASE,0,0,0,0,0,2,2,2,2,2,2,2,3,3,3
CSF3,SCLERODERMA,0,0,0,0,0,0,0,0,0,0,2,2,3,6,6
CSF3,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4
CSK,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,0,3,5,6,6,6,6,6
CST3,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
CST4,ARTHRITIS,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2
CTGF,ARTHRITIS,0,0,0,0,0,0,3,2,11,13,16,17,19,20,20
CTGF,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5
CTGF,SCLERODERMA,0,0,0,0,2,4,4,9,13,16,27,51,55,67,72
CTHRC1,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CTLA4,ARTHRITIS,0,0,0,0,0,0,0,0,4,5,8,4,14,16,18
CTLA4,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4
CTLA4,CROHN'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3
CTLA4,SARCOIDOSIS,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4
CTLA4,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,2,3,3,3,5,10,11,14,15
CTNNB1,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,0,0,0,2,3,6,12,18,22,28
CTNNB1,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,0,0,0,4,4,6,6,6
CTNNB1,CROHN'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CTNNB1,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,2,3,6,9
CTNNB1,SCLERODERMA,0,0,0,0,0,0,0,0,0,0,0,2,2,5,5
CTSB,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3
CTSC,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CTSG,SCLERODERMA,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2
CTSH,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CTSK,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,0,2,9,22,44,54,73,92,116,123
CTSK,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7
CTSL,ARTHRITIS,0,0,0,0,0,0,0,2,2,2,2,3,4,4,4
CTSS,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,2,7,10,11
CTSS,SJOGREN'S SYNDROME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
CX3CL1,ANGIITIDES,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
CX3CL1,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
CX3CR1,ANGIITIDES,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3
CX3CR1,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
CXCL1,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CXCL1,KAWASAKI DISEASE,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2
CXCL1,PSORIASIS,0,0,0,0,0,0,0,0,0,2,4,7,9,11,15
CXCL10,ARTHRITIS,0,0,0,0,0,0,0,0,2,2,2,2,3,5,9
CXCL10,BEHCET SYNDROME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CXCL10,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4
CXCL10,CROHN'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,5,5,7,8
CXCL10,KAWASAKI DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
CXCL10,PSORIASIS,0,0,0,0,0,0,0,0,0,6,6,6,7,8,8
CXCL10,SARCOIDOSIS,0,0,0,0,0,0,0,0,2,3,4,4,5,5,5
CXCL10,SCLERODERMA,0,0,0,0,0,0,0,0,0,2,2,4,4,4,4
CXCL10,SJOGREN'S SYNDROME,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3
CXCL10,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,0,2,3,7,9
CXCL11,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CXCL12,SCLERODERMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CXCL12,SJOGREN'S SYNDROME,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
CXCL12,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,2,3,3,3,5
CXCL13,SJOGREN'S SYNDROME,0,0,0,0,0,0,0,0,0,4,4,3,6,6,8
CXCL13,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,2,4,5,9,10
CXCL16,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
CXCL16,CROHN'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CXCL2,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4
CXCL5,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
CXCL9,CROHN'S DISEASE,0,0,0,0,0,0,0,0,2,2,3,3,3,3,3
CXCL9,PSORIASIS,0,0,0,0,0,0,0,0,0,5,5,5,5,6,7
CXCR2,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,3,5,4,5,6
CXCR2,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5
CXCR2,LYME DISEASE,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
CXCR2,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
CXCR3,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4
CXCR3,BEHCET SYNDROME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CXCR3,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CXCR3,PSORIASIS,0,0,0,0,0,0,0,0,0,4,5,5,8,9,9
CXCR3,SCLERODERMA,0,0,0,0,0,0,0,0,0,0,0,2,2,2,6
CXCR3,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CXCR4,ARTHRITIS,0,0,0,0,0,0,0,0,0,2,6,6,6,6,6
CXCR4,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
CXCR4,SCLERODERMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
CXCR4,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,3,2,4,5,6
CXCR5,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CXCR5,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CXCR6,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
CYBB,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4
CYCLIN E,PSORIASIS,0,0,0,0,0,0,0,0,3,3,3,3,3,3,5
CYCS,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CYP1A1,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CYP27A1,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,0,0,0,0,0,0,3,3,6,7
CYP27A1,ANTI PHOSPHOLIPID ANTIBODY SYNDROME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CYP27A1,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
CYP2D6,ANKYLOSING SPONDYLARTHRITIDES,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
CYP2D6,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,2,2,2,2,3,4,4
CYP3A,ASEPTIC NECROSIS OF BONE,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
CYR61,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CYR61,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
DAG1,LYME DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
DAP,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
DBP,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,0,0,2,3,4,5,5,5,5,5
DCN,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DCN,LYME DISEASE,0,0,0,0,2,3,5,9,14,16,16,16,17,17,19
DCN,SCLERODERMA,0,0,0,0,2,2,2,4,4,4,4,4,4,4,4
DDIT3,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
DDOST,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4
DDR2,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
DDX46,LYME DISEASE,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3
DEFA1,BEHCET SYNDROME,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
DEFA5,CROHN'S DISEASE,0,0,0,0,0,0,0,0,0,0,2,5,4,4,4
DEFB104A,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
DEFB4A,CROHN'S DISEASE,0,0,0,0,0,0,0,0,0,2,5,6,8,9,9
DEFB4A,PSORIASIS,0,0,0,0,0,0,0,0,3,5,8,8,9,11,13
DEK,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DHS,ASEPTIC NECROSIS OF BONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DHX9,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4
DKK1,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,0,0,0,0,0,2,5,9,12,15
DKK1,ANKYLOSING SPONDYLARTHRITIDES,0,0,0,0,0,0,0,0,0,0,2,6,6,7,10
DKK1,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,3,5,6,6,7
DKK1,SCLERODERMA,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
DKK1,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
DLG5,CROHN'S DISEASE,0,0,0,0,0,0,0,0,2,5,5,7,6,6,6
DLL1,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
DMBT1,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
DMBT1,CROHN'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
DNAJC5,SCLERODERMA,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3
DNASE1,SYSTEMIC LUPUS ERYTHEMATOSUS,2,2,2,3,4,6,9,11,16,21,24,23,25,27,27
DNASE1L3,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,2,2,4,3,4,6
DNASE2,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6
DNMT1,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4
DPEP1,ANKYLOSING SPONDYLARTHRITIDES,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
DPEP1,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
DPEP1,BONE INFECTION,0,0,0,0,0,0,0,0,2,3,3,2,3,3,3
DPP4,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,2,2,5,6,6
DPP4,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
DRD2,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
DUSP1,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DUSP2,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DUSP22,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
DUT,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
DYT10,PSORIASIS,0,0,0,0,0,0,0,0,6,6,8,9,8,8,8
E2F1,SJOGREN'S SYNDROME,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
EBI3,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2
ECD,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
EDN1,ANKYLOSING SPONDYLARTHRITIDES,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
EDN1,AORTIC ARCH SYNDROME,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
EDN1,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
EDN1,BEHCET SYNDROME,0,0,0,0,2,2,3,3,3,5,5,5,5,5,5
EDN1,CHRONIC ULCERATIVE COLITIS,0,2,2,2,2,2,2,2,2,2,2,4,3,3,3
EDN1,HENOCH-SCHONLEIN PURPURA,0,0,0,0,0,0,0,0,0,3,3,3,4,4,4
EDN1,PSORIASIS,0,0,0,0,2,2,2,3,3,3,3,3,3,4,4
EDN1,SARCOIDOSIS,0,0,0,0,0,0,0,0,0,2,2,2,3,3,3
EDN1,SCLERODERMA,0,0,4,9,10,13,11,13,11,15,18,29,29,35,37
EDNRA,SCLERODERMA,0,0,0,0,0,0,0,0,0,0,0,2,3,4,5
EEF1A1,LYME DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
EFNA2,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
EGF,BEHCET SYNDROME,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
EGF,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,0,0,0,0,7,2,2,4
EGF,PSORIASIS,0,2,2,3,11,19,29,39,48,56,58,59,61,65,66
EGF,SJOGREN'S SYNDROME,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5
EGF,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
EGFL7,SCLERODERMA,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
EGFR,PSORIASIS,0,0,0,0,0,0,0,2,3,5,10,14,16,19,20
EGFR,SCLERODERMA,0,0,0,0,0,0,0,2,3,5,6,6,7,8,8
EGLN1,POLYCYTHEMIA,0,0,0,0,0,0,0,0,0,2,4,5,8,10,12
EGR1,SCLERODERMA,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3
EGR2,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
EIF2A,CROHN'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
EIF2AK1,PSORIASIS,0,0,0,0,0,0,0,0,4,4,4,5,4,4,4
EIF2AK4,CROHN'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
EIF2S1,CROHN'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
EIM,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
EIM,CROHN'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
ELANE,ARTHRITIS,0,0,0,0,0,0,0,0,2,2,2,2,2,3,5
ELANE,PSORIASIS,0,0,2,2,2,2,2,2,2,2,5,8,8,8,9
ELANE,SJOGREN'S SYNDROME,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
ELAVL1,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4
ELF3,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,0,0,29,11,15,15,62,15,15,15
ELK1,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
ELN,SCLERODERMA,3,4,4,4,5,4,5,4,5,5,5,8,8,8,8
ELN,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
ELOVL6,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,3,6,6,6
EMB,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3
EMD,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
EMD,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
ENG,SCLERODERMA,0,0,0,0,0,0,2,2,2,3,4,8,9,10,10
ENO1,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7
ENO1,BEHCET SYNDROME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
ENPEP,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
ENPP2,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
ENTPD1,CROHN'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3
EP300,SCLERODERMA,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
EPAS1,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
EPAS1,POLYCYTHEMIA,0,0,0,0,0,0,0,0,0,4,6,12,19,20,21
EPHA2,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
EPHB2,SCLERODERMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
EPO,ARTHRITIS,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2
EPO,ASEPTIC NECROSIS OF BONE,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
EPO,POLYCYTHEMIA,20,22,26,31,34,35,43,52,60,72,85,100,122,138,149
EPO,SARCOIDOSIS,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
EPO,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
EPOR,POLYCYTHEMIA,0,0,0,0,3,3,6,5,7,7,9,10,9,9,14
EPOR,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
EPX,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
ERAP1,ANKYLOSING SPONDYLARTHRITIDES,0,0,0,0,0,0,0,0,0,0,5,14,14,19,24
ERAP1,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
ERAP1,BEHCET SYNDROME,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
ERAP1,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,3,3,4,5
ERAP2,ANKYLOSING SPONDYLARTHRITIDES,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
ERBB2,BONE PAGET DISEASE,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
ERI1,SCLERODERMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ERVW-4,SCLERODERMA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
ESAT,SARCOIDOSIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ESR1,AGE RELATED OSTEOPOROSIS,0,0,0,2,6,13,26,37,44,49,56,73,78,87,91
ESR1,ANKYLOSING SPONDYLARTHRITIDES,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6
ESR1,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,4,2,4,5
ESR1,BEHCET SYNDROME,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
ESR1,BONE INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
ESR1,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2
ESR1,SCLERODERMA,0,0,0,0,0,0,0,0,0,0,2,2,4,4,4
ESR1,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,2,2,4,6,5,8,9
ESR2,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,0,0,0,0,0,0,3,5,5,5
ESRRA,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,0,0,0,3,3,3,3,4,4,4
ETS1,ARTHRITIS,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3
ETS1,BEHCET SYNDROME,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
ETS1,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,3,7,6,8,9
ETV3,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
EVA1C,ANGIITIDES,0,0,0,0,0,0,2,2,2,3,3,3,3,3,4
EVA1C,ARTHRITIS,0,0,2,6,7,7,8,8,10,11,12,15,14,16,17
EVA1C,BEHCET SYNDROME,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
EVA1C,CROHN'S DISEASE,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
EVA1C,KAWASAKI DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
EVA1C,SYSTEMIC LUPUS ERYTHEMATOSUS,0,2,2,3,3,3,6,8,9,10,13,12,18,18,20
EXOSC1,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
EXOSC1,CROHN'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
EXOSC1,LYME DISEASE,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2
EXOSC10,SCLERODERMA,0,0,0,0,0,0,0,0,3,3,3,3,4,4,4
EZH2,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
F10,ANTI PHOSPHOLIPID ANTIBODY SYNDROME,0,0,0,0,0,0,0,0,2,2,2,2,2,5,5
F12,ANTI PHOSPHOLIPID ANTIBODY SYNDROME,0,0,0,0,0,0,2,2,5,5,5,5,5,5,5
F2,ACTIVE RHEUMATIC FEVER,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
F2,ANTI PHOSPHOLIPID ANTIBODY SYNDROME,0,0,0,0,2,2,4,6,5,6,7,12,10,12,12
