Id,Label,Class,Size,dis_class
NGF,NGF,GENE,1,PSYCHIATRIC
NGFR,NGFR,GENE,1,PSYCHIATRIC
NKAPL,NKAPL,GENE,1,PSYCHIATRIC
NKX2-1,NKX2-1,GENE,1,PSYCHIATRIC
NLGN1,NLGN1,GENE,1,PSYCHIATRIC
NLGN3,NLGN3,GENE,1,PSYCHIATRIC
NLGN4X,NLGN4X,GENE,1,PSYCHIATRIC
NLGN4Y,NLGN4Y,GENE,1,PSYCHIATRIC
NLN,NLN,GENE,1,PSYCHIATRIC
NLRP1,NLRP1,GENE,1,PSYCHIATRIC
NLRP3,NLRP3,GENE,1,PSYCHIATRIC
NLRP6,NLRP6,GENE,1,PSYCHIATRIC
NMS,NMS,GENE,1,PSYCHIATRIC
NOD2,NOD2,GENE,1,PSYCHIATRIC
NOS1,NOS1,GENE,1,PSYCHIATRIC
NOS1AP,NOS1AP,GENE,1,PSYCHIATRIC
NOS2,NOS2,GENE,1,PSYCHIATRIC
NOS3,NOS3,GENE,1,PSYCHIATRIC
NOTCH1,NOTCH1,GENE,1,PSYCHIATRIC
NOTCH3,NOTCH3,GENE,1,PSYCHIATRIC
NOTCH4,NOTCH4,GENE,1,PSYCHIATRIC
NPAS3,NPAS3,GENE,1,PSYCHIATRIC
NPAS4,NPAS4,GENE,1,PSYCHIATRIC
NPC1,NPC1,GENE,1,PSYCHIATRIC
NPPA,NPPA,GENE,1,PSYCHIATRIC
NPS,NPS,GENE,1,PSYCHIATRIC
NPSR1,NPSR1,GENE,1,PSYCHIATRIC
NPTX2,NPTX2,GENE,1,PSYCHIATRIC
NPTXR,NPTXR,GENE,1,PSYCHIATRIC
NPY,NPY,GENE,1,PSYCHIATRIC
NPY4R,NPY4R,GENE,1,PSYCHIATRIC
NQO1,NQO1,GENE,1,PSYCHIATRIC
NQO2,NQO2,GENE,1,PSYCHIATRIC
NR1D1,NR1D1,GENE,1,PSYCHIATRIC
NR1H2,NR1H2,GENE,1,PSYCHIATRIC
NR2E1,NR2E1,GENE,1,PSYCHIATRIC
NR3C1,NR3C1,GENE,1,PSYCHIATRIC
NR3C2,NR3C2,GENE,1,PSYCHIATRIC
NR4A2,NR4A2,GENE,1,PSYCHIATRIC
NRCAM,NRCAM,GENE,1,PSYCHIATRIC
NRG1,NRG1,GENE,1,PSYCHIATRIC
NRG2,NRG2,GENE,1,PSYCHIATRIC
NRG3,NRG3,GENE,1,PSYCHIATRIC
NRGN,NRGN,GENE,1,PSYCHIATRIC
NRP2,NRP2,GENE,1,PSYCHIATRIC
NRTN,NRTN,GENE,1,PSYCHIATRIC
NRXN1,NRXN1,GENE,1,PSYCHIATRIC
NRXN2,NRXN2,GENE,1,PSYCHIATRIC
NRXN3,NRXN3,GENE,1,PSYCHIATRIC
NSD1,NSD1,GENE,1,PSYCHIATRIC
NSF,NSF,GENE,1,PSYCHIATRIC
NT3,NT3,GENE,1,PSYCHIATRIC
NT5C1A,NT5C1A,GENE,1,PSYCHIATRIC
NT5C2,NT5C2,GENE,1,PSYCHIATRIC
NTF3,NTF3,GENE,1,PSYCHIATRIC
NTF4,NTF4,GENE,1,PSYCHIATRIC
NTNG1,NTNG1,GENE,1,PSYCHIATRIC
NTNG2,NTNG2,GENE,1,PSYCHIATRIC
NTRK1,NTRK1,GENE,1,PSYCHIATRIC
NTRK2,NTRK2,GENE,1,PSYCHIATRIC
NTRK3,NTRK3,GENE,1,PSYCHIATRIC
NTS,NTS,GENE,1,PSYCHIATRIC
NTSR1,NTSR1,GENE,1,PSYCHIATRIC
NUCB1,NUCB1,GENE,1,PSYCHIATRIC
NUCB2,NUCB2,GENE,1,PSYCHIATRIC
NUFIP2,NUFIP2,GENE,1,PSYCHIATRIC
OCA2,OCA2,GENE,1,PSYCHIATRIC
OFC1,OFC1,GENE,1,PSYCHIATRIC
OGDH,OGDH,GENE,1,PSYCHIATRIC
OGG1,OGG1,GENE,1,PSYCHIATRIC
OGT,OGT,GENE,1,PSYCHIATRIC
OLIG2,OLIG2,GENE,1,PSYCHIATRIC
OPN1MW,OPN1MW,GENE,1,PSYCHIATRIC
OPN1SW,OPN1SW,GENE,1,PSYCHIATRIC
OPRK1,OPRK1,GENE,1,PSYCHIATRIC
OPRL1,OPRL1,GENE,1,PSYCHIATRIC
OPRM1,OPRM1,GENE,1,PSYCHIATRIC
OR2AG1,OR2AG1,GENE,1,PSYCHIATRIC
OXT,OXT,GENE,1,PSYCHIATRIC
OXTR,OXTR,GENE,1,PSYCHIATRIC
P2RX7,P2RX7,GENE,1,PSYCHIATRIC
P2RY1,P2RY1,GENE,1,PSYCHIATRIC
PACAP,PACAP,GENE,1,PSYCHIATRIC
PAEP,PAEP,GENE,1,PSYCHIATRIC
PAFAH1B1,PAFAH1B1,GENE,1,PSYCHIATRIC
PAH,PAH,GENE,1,PSYCHIATRIC
PAK1,PAK1,GENE,1,PSYCHIATRIC
PAK3,PAK3,GENE,1,PSYCHIATRIC
PAM,PAM,GENE,1,PSYCHIATRIC
PARK10,PARK10,GENE,1,PSYCHIATRIC
PARK16,PARK16,GENE,1,PSYCHIATRIC
PARK2,PARK2,GENE,1,PSYCHIATRIC
PARK4,PARK4,GENE,1,PSYCHIATRIC
PARK7,PARK7,GENE,1,PSYCHIATRIC
PARL,PARL,GENE,1,PSYCHIATRIC
PARP1,PARP1,GENE,1,PSYCHIATRIC
PAWR,PAWR,GENE,1,PSYCHIATRIC
PAX6,PAX6,GENE,1,PSYCHIATRIC
PCDH10,PCDH10,GENE,1,PSYCHIATRIC
PCDH15,PCDH15,GENE,1,PSYCHIATRIC
PCDH19,PCDH19,GENE,1,PSYCHIATRIC
PCLO,PCLO,GENE,1,PSYCHIATRIC
PCM1,PCM1,GENE,1,PSYCHIATRIC
PCNT,PCNT,GENE,1,PSYCHIATRIC
PCSK9,PCSK9,GENE,1,PSYCHIATRIC
PDC,PDC,GENE,1,PSYCHIATRIC
PDCD1,PDCD1,GENE,1,PSYCHIATRIC
PDE10A,PDE10A,GENE,1,PSYCHIATRIC
PDE2A,PDE2A,GENE,1,PSYCHIATRIC
PDE4A,PDE4A,GENE,1,PSYCHIATRIC
PDE4B,PDE4B,GENE,1,PSYCHIATRIC
PDE5A,PDE5A,GENE,1,PSYCHIATRIC
PDE9A,PDE9A,GENE,1,PSYCHIATRIC
PDGFRB,PDGFRB,GENE,1,PSYCHIATRIC
PDIK1L,PDIK1L,GENE,1,PSYCHIATRIC
PDLIM5,PDLIM5,GENE,1,PSYCHIATRIC
PDPK1,PDPK1,GENE,1,PSYCHIATRIC
PDXDC1,PDXDC1,GENE,1,PSYCHIATRIC
PEBP1,PEBP1,GENE,1,PSYCHIATRIC
PEG3,PEG3,GENE,1,PSYCHIATRIC
PEPD,PEPD,GENE,1,PSYCHIATRIC
PER3,PER3,GENE,1,PSYCHIATRIC
PGAM5,PGAM5,GENE,1,PSYCHIATRIC
PGC,PGC,GENE,1,PSYCHIATRIC
PGD,PGD,GENE,1,PSYCHIATRIC
PGRMC1,PGRMC1,GENE,1,PSYCHIATRIC
PHF1,PHF1,GENE,1,PSYCHIATRIC
PHLDA2,PHLDA2,GENE,1,PSYCHIATRIC
PI4KA,PI4KA,GENE,1,PSYCHIATRIC
PICALM,PICALM,GENE,1,PSYCHIATRIC
PICK1,PICK1,GENE,1,PSYCHIATRIC
PID1,PID1,GENE,1,PSYCHIATRIC
PIK3CD,PIK3CD,GENE,1,PSYCHIATRIC
PIN1,PIN1,GENE,1,PSYCHIATRIC
PINK1,PINK1,GENE,1,PSYCHIATRIC
PIP4K2A,PIP4K2A,GENE,1,PSYCHIATRIC
PITPNM1,PITPNM1,GENE,1,PSYCHIATRIC
PITX1,PITX1,GENE,1,PSYCHIATRIC
PITX3,PITX3,GENE,1,PSYCHIATRIC
PKD1,PKD1,GENE,1,PSYCHIATRIC
PLA2G1B,PLA2G1B,GENE,1,PSYCHIATRIC
PLA2G4A,PLA2G4A,GENE,1,PSYCHIATRIC
PLA2G6,PLA2G6,GENE,1,PSYCHIATRIC
PLA2G7,PLA2G7,GENE,1,PSYCHIATRIC
PLAT,PLAT,GENE,1,PSYCHIATRIC
PLAU,PLAU,GENE,1,PSYCHIATRIC
PLCB1,PLCB1,GENE,1,PSYCHIATRIC
PLD3,PLD3,GENE,1,PSYCHIATRIC
PLG,PLG,GENE,1,PSYCHIATRIC
PLK2,PLK2,GENE,1,PSYCHIATRIC
PLTP,PLTP,GENE,1,PSYCHIATRIC
PLXNA2,PLXNA2,GENE,1,PSYCHIATRIC
PMEL,PMEL,GENE,1,PSYCHIATRIC
PNMT,PNMT,GENE,1,PSYCHIATRIC
PNN,PNN,GENE,1,PSYCHIATRIC
POGZ,POGZ,GENE,1,PSYCHIATRIC
POLB,POLB,GENE,1,PSYCHIATRIC
POLE4,POLE4,GENE,1,PSYCHIATRIC
POLG,POLG,GENE,1,PSYCHIATRIC
POMC,POMC,GENE,1,PSYCHIATRIC
PON1,PON1,GENE,1,PSYCHIATRIC
PORCN,PORCN,GENE,1,PSYCHIATRIC
POU3F1,POU3F1,GENE,1,PSYCHIATRIC
PPARA,PPARA,GENE,1,PSYCHIATRIC
PPARG,PPARG,GENE,1,PSYCHIATRIC
PPARGC1A,PPARGC1A,GENE,1,PSYCHIATRIC
PPIF,PPIF,GENE,1,PSYCHIATRIC
PPIL2,PPIL2,GENE,1,PSYCHIATRIC
PPL,PPL,GENE,1,PSYCHIATRIC
PPM1D,PPM1D,GENE,1,PSYCHIATRIC
PPP1R1B,PPP1R1B,GENE,1,PSYCHIATRIC
PPP1R2,PPP1R2,GENE,1,PSYCHIATRIC
PPP1R3C,PPP1R3C,GENE,1,PSYCHIATRIC
PPP2R4,PPP2R4,GENE,1,PSYCHIATRIC
PPP3CC,PPP3CC,GENE,1,PSYCHIATRIC
PPR1,PPR1,GENE,1,PSYCHIATRIC
PPY,PPY,GENE,1,PSYCHIATRIC
PRB1,PRB1,GENE,1,PSYCHIATRIC
PRD,PRD,GENE,1,PSYCHIATRIC
PRDX5,PRDX5,GENE,1,PSYCHIATRIC
PRDX6,PRDX6,GENE,1,PSYCHIATRIC
PREP,PREP,GENE,1,PSYCHIATRIC
PRKAA1,PRKAA1,GENE,1,PSYCHIATRIC
PRKAA2,PRKAA2,GENE,1,PSYCHIATRIC
PRKAB1,PRKAB1,GENE,1,PSYCHIATRIC
PRKCB,PRKCB,GENE,1,PSYCHIATRIC
PRKCD,PRKCD,GENE,1,PSYCHIATRIC
PRKCI,PRKCI,GENE,1,PSYCHIATRIC
PRKCZ,PRKCZ,GENE,1,PSYCHIATRIC
PRKG1,PRKG1,GENE,1,PSYCHIATRIC
PRL,PRL,GENE,1,PSYCHIATRIC
PRNP,PRNP,GENE,1,PSYCHIATRIC
PROC,PROC,GENE,1,PSYCHIATRIC
PRODH,PRODH,GENE,1,PSYCHIATRIC
PRODH2,PRODH2,GENE,1,PSYCHIATRIC
PRRT2,PRRT2,GENE,1,PSYCHIATRIC
PRS,PRS,GENE,1,PSYCHIATRIC
PRSS3,PRSS3,GENE,1,PSYCHIATRIC
PSD,PSD,GENE,1,PSYCHIATRIC
PSEN1,PSEN1,GENE,1,PSYCHIATRIC
PSEN2,PSEN2,GENE,1,PSYCHIATRIC
PSENEN,PSENEN,GENE,1,PSYCHIATRIC
PSIP1,PSIP1,GENE,1,PSYCHIATRIC
PSMB8,PSMB8,GENE,1,PSYCHIATRIC
PSMD9,PSMD9,GENE,1,PSYCHIATRIC
PSME3,PSME3,GENE,1,PSYCHIATRIC
PSPN,PSPN,GENE,1,PSYCHIATRIC
PSS,PSS,GENE,1,PSYCHIATRIC
PTCHD1,PTCHD1,GENE,1,PSYCHIATRIC
PTEN,PTEN,GENE,1,PSYCHIATRIC
PTGDS,PTGDS,GENE,1,PSYCHIATRIC
PTGER2,PTGER2,GENE,1,PSYCHIATRIC
PTGES,PTGES,GENE,1,PSYCHIATRIC
PTGS1,PTGS1,GENE,1,PSYCHIATRIC
PTGS2,PTGS2,GENE,1,PSYCHIATRIC
PTH,PTH,GENE,1,PSYCHIATRIC
PTH2R,PTH2R,GENE,1,PSYCHIATRIC
PTK2,PTK2,GENE,1,PSYCHIATRIC
PTK2B,PTK2B,GENE,1,PSYCHIATRIC
PTPN4,PTPN4,GENE,1,PSYCHIATRIC
PTPRC,PTPRC,GENE,1,PSYCHIATRIC
PTPRZ1,PTPRZ1,GENE,1,PSYCHIATRIC
PTS,PTS,GENE,1,PSYCHIATRIC
PVALB,PVALB,GENE,1,PSYCHIATRIC
PYCARD,PYCARD,GENE,1,PSYCHIATRIC
PYY,PYY,GENE,1,PSYCHIATRIC
PZP,PZP,GENE,1,PSYCHIATRIC
QKI,QKI,GENE,1,PSYCHIATRIC
QPCT,QPCT,GENE,1,PSYCHIATRIC
RAB11A,RAB11A,GENE,1,PSYCHIATRIC
RAB11FIP5,RAB11FIP5,GENE,1,PSYCHIATRIC
RAB39B,RAB39B,GENE,1,PSYCHIATRIC
RAB5A,RAB5A,GENE,1,PSYCHIATRIC
RAB7A,RAB7A,GENE,1,PSYCHIATRIC
RAB7L1,RAB7L1,GENE,1,PSYCHIATRIC
RAC1,RAC1,GENE,1,PSYCHIATRIC
RAF1,RAF1,GENE,1,PSYCHIATRIC
RANBP9,RANBP9,GENE,1,PSYCHIATRIC
RAP1A,RAP1A,GENE,1,PSYCHIATRIC
RAPGEF4,RAPGEF4,GENE,1,PSYCHIATRIC
RAPGEF5,RAPGEF5,GENE,1,PSYCHIATRIC
RAPGEF6,RAPGEF6,GENE,1,PSYCHIATRIC
RASD2,RASD2,GENE,1,PSYCHIATRIC
RBFOX1,RBFOX1,GENE,1,PSYCHIATRIC
RBFOX3,RBFOX3,GENE,1,PSYCHIATRIC
RBM45,RBM45,GENE,1,PSYCHIATRIC
RBM8A,RBM8A,GENE,1,PSYCHIATRIC
RCAN1,RCAN1,GENE,1,PSYCHIATRIC
RCN1,RCN1,GENE,1,PSYCHIATRIC
RELN,RELN,GENE,1,PSYCHIATRIC
REST,REST,GENE,1,PSYCHIATRIC
RET,RET,GENE,1,PSYCHIATRIC
RETN,RETN,GENE,1,PSYCHIATRIC
RGS2,RGS2,GENE,1,PSYCHIATRIC
RGS4,RGS4,GENE,1,PSYCHIATRIC
RHOA,RHOA,GENE,1,PSYCHIATRIC
RIDA,RIDA,GENE,1,PSYCHIATRIC
RIEG2,RIEG2,GENE,1,PSYCHIATRIC
RIPK1,RIPK1,GENE,1,PSYCHIATRIC
RIT2,RIT2,GENE,1,PSYCHIATRIC
RLN3,RLN3,GENE,1,PSYCHIATRIC
RLS,RLS,GENE,1,PSYCHIATRIC
RNF11,RNF11,GENE,1,PSYCHIATRIC
RNF216,RNF216,GENE,1,PSYCHIATRIC
RNF41,RNF41,GENE,1,PSYCHIATRIC
RNY1,RNY1,GENE,1,PSYCHIATRIC
ROBO1,ROBO1,GENE,1,PSYCHIATRIC
ROCK1,ROCK1,GENE,1,PSYCHIATRIC
RORA,RORA,GENE,1,PSYCHIATRIC
RORB,RORB,GENE,1,PSYCHIATRIC
RPE,RPE,GENE,1,PSYCHIATRIC
RPL10,RPL10,GENE,1,PSYCHIATRIC
RPS6KB1,RPS6KB1,GENE,1,PSYCHIATRIC
RPSA,RPSA,GENE,1,PSYCHIATRIC
RPTN,RPTN,GENE,1,PSYCHIATRIC
RRS1,RRS1,GENE,1,PSYCHIATRIC
RTN3,RTN3,GENE,1,PSYCHIATRIC
RTN4,RTN4,GENE,1,PSYCHIATRIC
RTN4R,RTN4R,GENE,1,PSYCHIATRIC
RYR1,RYR1,GENE,1,PSYCHIATRIC
S100A10,S100A10,GENE,1,PSYCHIATRIC
S100A12,S100A12,GENE,1,PSYCHIATRIC
S100A9,S100A9,GENE,1,PSYCHIATRIC
S100B,S100B,GENE,1,PSYCHIATRIC
S1PR1,S1PR1,GENE,1,PSYCHIATRIC
SAA1,SAA1,GENE,1,PSYCHIATRIC
SCAP,SCAP,GENE,1,PSYCHIATRIC
SCARB1,SCARB1,GENE,1,PSYCHIATRIC
SCARB2,SCARB2,GENE,1,PSYCHIATRIC
SCD,SCD,GENE,1,PSYCHIATRIC
SCN1A,SCN1A,GENE,1,PSYCHIATRIC
SCN2A,SCN2A,GENE,1,PSYCHIATRIC
SCO2,SCO2,GENE,1,PSYCHIATRIC
SCT,SCT,GENE,1,PSYCHIATRIC
SDC2,SDC2,GENE,1,PSYCHIATRIC
SDS,SDS,GENE,1,PSYCHIATRIC
SELE,SELE,GENE,1,PSYCHIATRIC
SELENBP1,SELENBP1,GENE,1,PSYCHIATRIC
SELP,SELP,GENE,1,PSYCHIATRIC
SEMA5A,SEMA5A,GENE,1,PSYCHIATRIC
SEMA5B,SEMA5B,GENE,1,PSYCHIATRIC
SEPT4,SEPT4,GENE,1,PSYCHIATRIC
SEPT5,SEPT5,GENE,1,PSYCHIATRIC
SERPINA1,SERPINA1,GENE,1,PSYCHIATRIC
SERPINA3,SERPINA3,GENE,1,PSYCHIATRIC
SERPINA5,SERPINA5,GENE,1,PSYCHIATRIC
SERPINB2,SERPINB2,GENE,1,PSYCHIATRIC
SERPINB3,SERPINB3,GENE,1,PSYCHIATRIC
SERPINB6,SERPINB6,GENE,1,PSYCHIATRIC
SERPINE1,SERPINE1,GENE,1,PSYCHIATRIC
SERPINE2,SERPINE2,GENE,1,PSYCHIATRIC
SERPINF1,SERPINF1,GENE,1,PSYCHIATRIC
SERPINF2,SERPINF2,GENE,1,PSYCHIATRIC
SERPINI1,SERPINI1,GENE,1,PSYCHIATRIC
SETD1A,SETD1A,GENE,1,PSYCHIATRIC
SETD2,SETD2,GENE,1,PSYCHIATRIC
SGCA,SGCA,GENE,1,PSYCHIATRIC
SH3GLB1,SH3GLB1,GENE,1,PSYCHIATRIC
SHANK1,SHANK1,GENE,1,PSYCHIATRIC
SHANK2,SHANK2,GENE,1,PSYCHIATRIC
SHANK3,SHANK3,GENE,1,PSYCHIATRIC
SHC2,SHC2,GENE,1,PSYCHIATRIC
SHH,SHH,GENE,1,PSYCHIATRIC
SIAH1,SIAH1,GENE,1,PSYCHIATRIC
SIGMAR1,SIGMAR1,GENE,1,PSYCHIATRIC
SIRPB1,SIRPB1,GENE,1,PSYCHIATRIC
SIRT1,SIRT1,GENE,1,PSYCHIATRIC
SIRT2,SIRT2,GENE,1,PSYCHIATRIC
SIRT3,SIRT3,GENE,1,PSYCHIATRIC
SKAP2,SKAP2,GENE,1,PSYCHIATRIC
SLC11A2,SLC11A2,GENE,1,PSYCHIATRIC
SLC12A2,SLC12A2,GENE,1,PSYCHIATRIC
SLC12A5,SLC12A5,GENE,1,PSYCHIATRIC
SLC16A1,SLC16A1,GENE,1,PSYCHIATRIC
SLC17A7,SLC17A7,GENE,1,PSYCHIATRIC
SLC18A1,SLC18A1,GENE,1,PSYCHIATRIC
SLC18A2,SLC18A2,GENE,1,PSYCHIATRIC
SLC18A3,SLC18A3,GENE,1,PSYCHIATRIC
SLC19A1,SLC19A1,GENE,1,PSYCHIATRIC
SLC1A1,SLC1A1,GENE,1,PSYCHIATRIC
SLC1A2,SLC1A2,GENE,1,PSYCHIATRIC
SLC1A3,SLC1A3,GENE,1,PSYCHIATRIC
SLC1A6,SLC1A6,GENE,1,PSYCHIATRIC
SLC22A12,SLC22A12,GENE,1,PSYCHIATRIC
SLC25A12,SLC25A12,GENE,1,PSYCHIATRIC
SLC25A27,SLC25A27,GENE,1,PSYCHIATRIC
SLC25A3,SLC25A3,GENE,1,PSYCHIATRIC
SLC27A3,SLC27A3,GENE,1,PSYCHIATRIC
SLC27A4,SLC27A4,GENE,1,PSYCHIATRIC
SLC27A5,SLC27A5,GENE,1,PSYCHIATRIC
SLC29A1,SLC29A1,GENE,1,PSYCHIATRIC
SLC2A1,SLC2A1,GENE,1,PSYCHIATRIC
SLC2A3,SLC2A3,GENE,1,PSYCHIATRIC
SLC2A9,SLC2A9,GENE,1,PSYCHIATRIC
SLC33A1,SLC33A1,GENE,1,PSYCHIATRIC
SLC39A8,SLC39A8,GENE,1,PSYCHIATRIC
SLC41A1,SLC41A1,GENE,1,PSYCHIATRIC
SLC6A1,SLC6A1,GENE,1,PSYCHIATRIC
SLC6A2,SLC6A2,GENE,1,PSYCHIATRIC
SLC6A3,SLC6A3,GENE,1,PSYCHIATRIC
SLC6A4,SLC6A4,GENE,1,PSYCHIATRIC
SLC6A5,SLC6A5,GENE,1,PSYCHIATRIC
SLC6A8,SLC6A8,GENE,1,PSYCHIATRIC
SLC6A9,SLC6A9,GENE,1,PSYCHIATRIC
SLC7A11,SLC7A11,GENE,1,PSYCHIATRIC
SLC7A2,SLC7A2,GENE,1,PSYCHIATRIC
SLC9A6,SLC9A6,GENE,1,PSYCHIATRIC
SLC9A9,SLC9A9,GENE,1,PSYCHIATRIC
SMAD3,SMAD3,GENE,1,PSYCHIATRIC
SMARCA2,SMARCA2,GENE,1,PSYCHIATRIC
SMN1,SMN1,GENE,1,PSYCHIATRIC
SMOX,SMOX,GENE,1,PSYCHIATRIC
SMPD1,SMPD1,GENE,1,PSYCHIATRIC
SNAP25,SNAP25,GENE,1,PSYCHIATRIC
SNAP91,SNAP91,GENE,1,PSYCHIATRIC
SNCA,SNCA,GENE,1,PSYCHIATRIC
SNCAIP,SNCAIP,GENE,1,PSYCHIATRIC
SNCB,SNCB,GENE,1,PSYCHIATRIC
SNCG,SNCG,GENE,1,PSYCHIATRIC
SNRNP70,SNRNP70,GENE,1,PSYCHIATRIC
SOAT1,SOAT1,GENE,1,PSYCHIATRIC
SOD1,SOD1,GENE,1,PSYCHIATRIC
SOD2,SOD2,GENE,1,PSYCHIATRIC
SORCS1,SORCS1,GENE,1,PSYCHIATRIC
SORL1,SORL1,GENE,1,PSYCHIATRIC
SORT1,SORT1,GENE,1,PSYCHIATRIC
SOX10,SOX10,GENE,1,PSYCHIATRIC
SP1,SP1,GENE,1,PSYCHIATRIC
SP4,SP4,GENE,1,PSYCHIATRIC
SP6,SP6,GENE,1,PSYCHIATRIC
SPDEF,SPDEF,GENE,1,PSYCHIATRIC
SPHK1,SPHK1,GENE,1,PSYCHIATRIC
SPN,SPN,GENE,1,PSYCHIATRIC
SPNS1,SPNS1,GENE,1,PSYCHIATRIC
SPON1,SPON1,GENE,1,PSYCHIATRIC
SPP1,SPP1,GENE,1,PSYCHIATRIC
SPR,SPR,GENE,1,PSYCHIATRIC
SQSTM1,SQSTM1,GENE,1,PSYCHIATRIC
SRF,SRF,GENE,1,PSYCHIATRIC
SRR,SRR,GENE,1,PSYCHIATRIC
SRRM4,SRRM4,GENE,1,PSYCHIATRIC
SST,SST,GENE,1,PSYCHIATRIC
SSTR1,SSTR1,GENE,1,PSYCHIATRIC
SSTR4,SSTR4,GENE,1,PSYCHIATRIC
ST13,ST13,GENE,1,PSYCHIATRIC
ST3GAL4,ST3GAL4,GENE,1,PSYCHIATRIC
ST8SIA2,ST8SIA2,GENE,1,PSYCHIATRIC
STAC3,STAC3,GENE,1,PSYCHIATRIC
STAT3,STAT3,GENE,1,PSYCHIATRIC
STH,STH,GENE,1,PSYCHIATRIC
STIP1,STIP1,GENE,1,PSYCHIATRIC
STK39,STK39,GENE,1,PSYCHIATRIC
STMN1,STMN1,GENE,1,PSYCHIATRIC
STMN2,STMN2,GENE,1,PSYCHIATRIC
STX1A,STX1A,GENE,1,PSYCHIATRIC
STXBP1,STXBP1,GENE,1,PSYCHIATRIC
SUBSTANCE P,SUBSTANCE P,GENE,1,PSYCHIATRIC
SUCLA2,SUCLA2,GENE,1,PSYCHIATRIC
SULT1A1,SULT1A1,GENE,1,PSYCHIATRIC
SULT2A1,SULT2A1,GENE,1,PSYCHIATRIC
SUMO1,SUMO1,GENE,1,PSYCHIATRIC
SUPEROXIDE DISMUTASE,SUPEROXIDE DISMUTASE,GENE,1,PSYCHIATRIC
SV2A,SV2A,GENE,1,PSYCHIATRIC
SV2C,SV2C,GENE,1,PSYCHIATRIC
SYN1,SYN1,GENE,1,PSYCHIATRIC
SYN2,SYN2,GENE,1,PSYCHIATRIC
SYN3,SYN3,GENE,1,PSYCHIATRIC
SYNE1,SYNE1,GENE,1,PSYCHIATRIC
SYNGAP1,SYNGAP1,GENE,1,PSYCHIATRIC
SYNGR1,SYNGR1,GENE,1,PSYCHIATRIC
SYNJ1,SYNJ1,GENE,1,PSYCHIATRIC
SYNM,SYNM,GENE,1,PSYCHIATRIC
SYP,SYP,GENE,1,PSYCHIATRIC
SYT1,SYT1,GENE,1,PSYCHIATRIC
SYT11,SYT11,GENE,1,PSYCHIATRIC
SYVN1,SYVN1,GENE,1,PSYCHIATRIC
TAAR1,TAAR1,GENE,1,PSYCHIATRIC
TAC1,TAC1,GENE,1,PSYCHIATRIC
TACR1,TACR1,GENE,1,PSYCHIATRIC
TAM,TAM,GENE,1,PSYCHIATRIC
TAP1,TAP1,GENE,1,PSYCHIATRIC
TARDBP,TARDBP,GENE,1,PSYCHIATRIC
TAS2R62P,TAS2R62P,GENE,1,PSYCHIATRIC
TAS2R64P,TAS2R64P,GENE,1,PSYCHIATRIC
TBC1D8,TBC1D8,GENE,1,PSYCHIATRIC
TBC1D9,TBC1D9,GENE,1,PSYCHIATRIC
TBCA,TBCA,GENE,1,PSYCHIATRIC
TBL1XR1,TBL1XR1,GENE,1,PSYCHIATRIC
TBP,TBP,GENE,1,PSYCHIATRIC
TBR1,TBR1,GENE,1,PSYCHIATRIC
TBX1,TBX1,GENE,1,PSYCHIATRIC
TBX21,TBX21,GENE,1,PSYCHIATRIC
TBX5,TBX5,GENE,1,PSYCHIATRIC
TCAP,TCAP,GENE,1,PSYCHIATRIC
TCF4,TCF4,GENE,1,PSYCHIATRIC
TCF7L2,TCF7L2,GENE,1,PSYCHIATRIC
TDO2,TDO2,GENE,1,PSYCHIATRIC
TEF,TEF,GENE,1,PSYCHIATRIC
TERT,TERT,GENE,1,PSYCHIATRIC
TF,TF,GENE,1,PSYCHIATRIC
TFAM,TFAM,GENE,1,PSYCHIATRIC
TFCP2,TFCP2,GENE,1,PSYCHIATRIC
TFEB,TFEB,GENE,1,PSYCHIATRIC
TFPI,TFPI,GENE,1,PSYCHIATRIC
TFRC,TFRC,GENE,1,PSYCHIATRIC
TGFB1,TGFB1,GENE,1,PSYCHIATRIC
TGM2,TGM2,GENE,1,PSYCHIATRIC
TH,TH,GENE,1,PSYCHIATRIC
THAS,THAS,GENE,1,PSYCHIATRIC
THBS1,THBS1,GENE,1,PSYCHIATRIC
THOP1,THOP1,GENE,1,PSYCHIATRIC
TIMP1,TIMP1,GENE,1,PSYCHIATRIC
TKT,TKT,GENE,1,PSYCHIATRIC
TLE1,TLE1,GENE,1,PSYCHIATRIC
TLR2,TLR2,GENE,1,PSYCHIATRIC
TLR3,TLR3,GENE,1,PSYCHIATRIC
TLR4,TLR4,GENE,1,PSYCHIATRIC
TMBIM6,TMBIM6,GENE,1,PSYCHIATRIC
TMEFF2,TMEFF2,GENE,1,PSYCHIATRIC
TMEM106B,TMEM106B,GENE,1,PSYCHIATRIC
TMEM175,TMEM175,GENE,1,PSYCHIATRIC
TMEM230,TMEM230,GENE,1,PSYCHIATRIC
TMLHE,TMLHE,GENE,1,PSYCHIATRIC
TNF,TNF,GENE,1,PSYCHIATRIC
TNFRSF10A,TNFRSF10A,GENE,1,PSYCHIATRIC
TNFRSF17,TNFRSF17,GENE,1,PSYCHIATRIC
TNFRSF1A,TNFRSF1A,GENE,1,PSYCHIATRIC
TNFRSF21,TNFRSF21,GENE,1,PSYCHIATRIC
TNFSF10,TNFSF10,GENE,1,PSYCHIATRIC
TNNT2,TNNT2,GENE,1,PSYCHIATRIC
TNXB,TNXB,GENE,1,PSYCHIATRIC
