Id,Label,Class,Size,dis_class
KHDRBS1,KHDRBS1,GENE,1,INFECTIOUS
KIAA0101,KIAA0101,GENE,1,INFECTIOUS
KIAA0226,KIAA0226,GENE,1,INFECTIOUS
KIF22,KIF22,GENE,1,INFECTIOUS
KIF5B,KIF5B,GENE,1,INFECTIOUS
KIFC3,KIFC3,GENE,1,INFECTIOUS
KIR2DL2,KIR2DL2,GENE,1,INFECTIOUS
KIR2DL3,KIR2DL3,GENE,1,INFECTIOUS
KIR2DS1,KIR2DS1,GENE,1,INFECTIOUS
KIR2DS2,KIR2DS2,GENE,1,INFECTIOUS
KIR2DS3,KIR2DS3,GENE,1,INFECTIOUS
KIR2DS4,KIR2DS4,GENE,1,INFECTIOUS
KIR3DL1,KIR3DL1,GENE,1,INFECTIOUS
KIR3DL2,KIR3DL2,GENE,1,INFECTIOUS
KIR3DS1,KIR3DS1,GENE,1,INFECTIOUS
KIT,KIT,GENE,1,INFECTIOUS
KITLG,KITLG,GENE,1,INFECTIOUS
KLF2,KLF2,GENE,1,INFECTIOUS
KLF6,KLF6,GENE,1,INFECTIOUS
KLHL1,KLHL1,GENE,1,INFECTIOUS
KLHL2,KLHL2,GENE,1,INFECTIOUS
KLHL40,KLHL40,GENE,1,INFECTIOUS
KLK3,KLK3,GENE,1,INFECTIOUS
KLK4,KLK4,GENE,1,INFECTIOUS
KLRB1,KLRB1,GENE,1,INFECTIOUS
KLRC1,KLRC1,GENE,1,INFECTIOUS
KLRK1,KLRK1,GENE,1,INFECTIOUS
KMO,KMO,GENE,1,INFECTIOUS
KNG1,KNG1,GENE,1,INFECTIOUS
KPNA1,KPNA1,GENE,1,INFECTIOUS
KPNA5,KPNA5,GENE,1,INFECTIOUS
KRAS,KRAS,GENE,1,INFECTIOUS
KRR1,KRR1,GENE,1,INFECTIOUS
KRT12,KRT12,GENE,1,INFECTIOUS
KRT18,KRT18,GENE,1,INFECTIOUS
KRT20,KRT20,GENE,1,INFECTIOUS
KRT31,KRT31,GENE,1,INFECTIOUS
KRT32,KRT32,GENE,1,INFECTIOUS
KRT5,KRT5,GENE,1,INFECTIOUS
KRT81,KRT81,GENE,1,INFECTIOUS
KRTAP1-1,KRTAP1-1,GENE,1,INFECTIOUS
KYNU,KYNU,GENE,1,INFECTIOUS
LAG3,LAG3,GENE,1,INFECTIOUS
LAMP1,LAMP1,GENE,1,INFECTIOUS
LAMP2,LAMP2,GENE,1,INFECTIOUS
LAMP3,LAMP3,GENE,1,INFECTIOUS
LAMTOR5,LAMTOR5,GENE,1,INFECTIOUS
LANCL1,LANCL1,GENE,1,INFECTIOUS
LANCL2,LANCL2,GENE,1,INFECTIOUS
LARS2,LARS2,GENE,1,INFECTIOUS
LBP,LBP,GENE,1,INFECTIOUS
LBR,LBR,GENE,1,INFECTIOUS
LCH,LCH,GENE,1,INFECTIOUS
LCK,LCK,GENE,1,INFECTIOUS
LCN1,LCN1,GENE,1,INFECTIOUS
LCN2,LCN2,GENE,1,INFECTIOUS
LCS1,LCS1,GENE,1,INFECTIOUS
LDHD,LDHD,GENE,1,INFECTIOUS
LDLR,LDLR,GENE,1,INFECTIOUS
LECT1,LECT1,GENE,1,INFECTIOUS
LEF1,LEF1,GENE,1,INFECTIOUS
LEO1,LEO1,GENE,1,INFECTIOUS
LEP,LEP,GENE,1,INFECTIOUS
LEPR,LEPR,GENE,1,INFECTIOUS
LEPREL2,LEPREL2,GENE,1,INFECTIOUS
LGALS1,LGALS1,GENE,1,INFECTIOUS
LGALS3,LGALS3,GENE,1,INFECTIOUS
LGALS3BP,LGALS3BP,GENE,1,INFECTIOUS
LGALS4,LGALS4,GENE,1,INFECTIOUS
LGALS8,LGALS8,GENE,1,INFECTIOUS
LGALS9,LGALS9,GENE,1,INFECTIOUS
LGMN,LGMN,GENE,1,INFECTIOUS
LIF,LIF,GENE,1,INFECTIOUS
LILRB1,LILRB1,GENE,1,INFECTIOUS
LIN28B,LIN28B,GENE,1,INFECTIOUS
LIN9,LIN9,GENE,1,INFECTIOUS
LIPA,LIPA,GENE,1,INFECTIOUS
LIPB,LIPB,GENE,1,INFECTIOUS
LIPC,LIPC,GENE,1,INFECTIOUS
LIPE,LIPE,GENE,1,INFECTIOUS
LIPI,LIPI,GENE,1,INFECTIOUS
LIPM,LIPM,GENE,1,INFECTIOUS
LMLN,LMLN,GENE,1,INFECTIOUS
LMNA,LMNA,GENE,1,INFECTIOUS
LNPEP,LNPEP,GENE,1,INFECTIOUS
LONP1,LONP1,GENE,1,INFECTIOUS
LPA,LPA,GENE,1,INFECTIOUS
LPHN1,LPHN1,GENE,1,INFECTIOUS
LPL,LPL,GENE,1,INFECTIOUS
LPO,LPO,GENE,1,INFECTIOUS
LPP,LPP,GENE,1,INFECTIOUS
LRP1,LRP1,GENE,1,INFECTIOUS
LRP5,LRP5,GENE,1,INFECTIOUS
LRP6,LRP6,GENE,1,INFECTIOUS
LRRFIP1,LRRFIP1,GENE,1,INFECTIOUS
LRSAM1,LRSAM1,GENE,1,INFECTIOUS
LSAMP,LSAMP,GENE,1,INFECTIOUS
LSM1,LSM1,GENE,1,INFECTIOUS
LSM2,LSM2,GENE,1,INFECTIOUS
LSR,LSR,GENE,1,INFECTIOUS
LTA,LTA,GENE,1,INFECTIOUS
LTA4H,LTA4H,GENE,1,INFECTIOUS
LTB,LTB,GENE,1,INFECTIOUS
LTB4R,LTB4R,GENE,1,INFECTIOUS
LTF,LTF,GENE,1,INFECTIOUS
LUC7L3,LUC7L3,GENE,1,INFECTIOUS
LUM,LUM,GENE,1,INFECTIOUS
LY6E,LY6E,GENE,1,INFECTIOUS
LY75,LY75,GENE,1,INFECTIOUS
LY9,LY9,GENE,1,INFECTIOUS
LY96,LY96,GENE,1,INFECTIOUS
LYN,LYN,GENE,1,INFECTIOUS
LYPD4,LYPD4,GENE,1,INFECTIOUS
LYPD5,LYPD5,GENE,1,INFECTIOUS
LYPLA1,LYPLA1,GENE,1,INFECTIOUS
LYZ,LYZ,GENE,1,INFECTIOUS
MAF,MAF,GENE,1,INFECTIOUS
MAG,MAG,GENE,1,INFECTIOUS
MAGT1,MAGT1,GENE,1,INFECTIOUS
MAK,MAK,GENE,1,INFECTIOUS
MALAT1,MALAT1,GENE,1,INFECTIOUS
MALT1,MALT1,GENE,1,INFECTIOUS
MAN2B1,MAN2B1,GENE,1,INFECTIOUS
MANEA,MANEA,GENE,1,INFECTIOUS
MAP1LC3A,MAP1LC3A,GENE,1,INFECTIOUS
MAP1LC3B,MAP1LC3B,GENE,1,INFECTIOUS
MAP2K1,MAP2K1,GENE,1,INFECTIOUS
MAP2K2,MAP2K2,GENE,1,INFECTIOUS
MAP2K3,MAP2K3,GENE,1,INFECTIOUS
MAP2K7,MAP2K7,GENE,1,INFECTIOUS
MAP3K14,MAP3K14,GENE,1,INFECTIOUS
MAP3K5,MAP3K5,GENE,1,INFECTIOUS
MAP3K7,MAP3K7,GENE,1,INFECTIOUS
MAP4,MAP4,GENE,1,INFECTIOUS
MAPK1,MAPK1,GENE,1,INFECTIOUS
MAPK13,MAPK13,GENE,1,INFECTIOUS
MAPK14,MAPK14,GENE,1,INFECTIOUS
MAPK3,MAPK3,GENE,1,INFECTIOUS
MAPK8,MAPK8,GENE,1,INFECTIOUS
MAPKAPK2,MAPKAPK2,GENE,1,INFECTIOUS
MARCO,MARCO,GENE,1,INFECTIOUS
MARS,MARS,GENE,1,INFECTIOUS
MASP1,MASP1,GENE,1,INFECTIOUS
MASP2,MASP2,GENE,1,INFECTIOUS
MAVS,MAVS,GENE,1,INFECTIOUS
MB21D1,MB21D1,GENE,1,INFECTIOUS
MBD3,MBD3,GENE,1,INFECTIOUS
MBL2,MBL2,GENE,1,INFECTIOUS
MBL3P,MBL3P,GENE,1,INFECTIOUS
MBP,MBP,GENE,1,INFECTIOUS
MBTPS1,MBTPS1,GENE,1,INFECTIOUS
MCF2L,MCF2L,GENE,1,INFECTIOUS
MCF2L2,MCF2L2,GENE,1,INFECTIOUS
MCM8,MCM8,GENE,1,INFECTIOUS
MCM9,MCM9,GENE,1,INFECTIOUS
MDFIC,MDFIC,GENE,1,INFECTIOUS
MDH2,MDH2,GENE,1,INFECTIOUS
MDK,MDK,GENE,1,INFECTIOUS
MDM2,MDM2,GENE,1,INFECTIOUS
MED28,MED28,GENE,1,INFECTIOUS
MERTK,MERTK,GENE,1,INFECTIOUS
MET,MET,GENE,1,INFECTIOUS
METTL3,METTL3,GENE,1,INFECTIOUS
METTL7A,METTL7A,GENE,1,INFECTIOUS
MFAP4,MFAP4,GENE,1,INFECTIOUS
MFGE8,MFGE8,GENE,1,INFECTIOUS
MFN1,MFN1,GENE,1,INFECTIOUS
MGAT3,MGAT3,GENE,1,INFECTIOUS
MGLL,MGLL,GENE,1,INFECTIOUS
MIA,MIA,GENE,1,INFECTIOUS
MICB,MICB,GENE,1,INFECTIOUS
MIF,MIF,GENE,1,INFECTIOUS
MIOX,MIOX,GENE,1,INFECTIOUS
MIP,MIP,GENE,1,INFECTIOUS
MIR1-1,MIR1-1,GENE,1,INFECTIOUS
MIR122,MIR122,GENE,1,INFECTIOUS
MIR1236,MIR1236,GENE,1,INFECTIOUS
MIR124-1,MIR124-1,GENE,1,INFECTIOUS
MIR125A,MIR125A,GENE,1,INFECTIOUS
MIR1269B,MIR1269B,GENE,1,INFECTIOUS
MIR130A,MIR130A,GENE,1,INFECTIOUS
MIR132,MIR132,GENE,1,INFECTIOUS
MIR140,MIR140,GENE,1,INFECTIOUS
MIR141,MIR141,GENE,1,INFECTIOUS
MIR142,MIR142,GENE,1,INFECTIOUS
MIR146A,MIR146A,GENE,1,INFECTIOUS
MIR155,MIR155,GENE,1,INFECTIOUS
MIR15B,MIR15B,GENE,1,INFECTIOUS
MIR16-1,MIR16-1,GENE,1,INFECTIOUS
MIR17,MIR17,GENE,1,INFECTIOUS
MIR17HG,MIR17HG,GENE,1,INFECTIOUS
MIR181C,MIR181C,GENE,1,INFECTIOUS
MIR192,MIR192,GENE,1,INFECTIOUS
MIR193B,MIR193B,GENE,1,INFECTIOUS
MIR200A,MIR200A,GENE,1,INFECTIOUS
MIR203,MIR203,GENE,1,INFECTIOUS
MIR204,MIR204,GENE,1,INFECTIOUS
MIR208B,MIR208B,GENE,1,INFECTIOUS
MIR21,MIR21,GENE,1,INFECTIOUS
MIR210,MIR210,GENE,1,INFECTIOUS
MIR215,MIR215,GENE,1,INFECTIOUS
MIR221,MIR221,GENE,1,INFECTIOUS
MIR222,MIR222,GENE,1,INFECTIOUS
MIR223,MIR223,GENE,1,INFECTIOUS
MIR224,MIR224,GENE,1,INFECTIOUS
MIR26B,MIR26B,GENE,1,INFECTIOUS
MIR27A,MIR27A,GENE,1,INFECTIOUS
MIR296,MIR296,GENE,1,INFECTIOUS
MIR29A,MIR29A,GENE,1,INFECTIOUS
MIR29B2,MIR29B2,GENE,1,INFECTIOUS
MIR29C,MIR29C,GENE,1,INFECTIOUS
MIR30B,MIR30B,GENE,1,INFECTIOUS
MIR30E,MIR30E,GENE,1,INFECTIOUS
MIR331,MIR331,GENE,1,INFECTIOUS
MIR34A,MIR34A,GENE,1,INFECTIOUS
MIR34C,MIR34C,GENE,1,INFECTIOUS
MIR3614,MIR3614,GENE,1,INFECTIOUS
MIR367,MIR367,GENE,1,INFECTIOUS
MIR372,MIR372,GENE,1,INFECTIOUS
MIR373,MIR373,GENE,1,INFECTIOUS
MIR375,MIR375,GENE,1,INFECTIOUS
MIR378A,MIR378A,GENE,1,INFECTIOUS
MIR3928,MIR3928,GENE,1,INFECTIOUS
MIR448,MIR448,GENE,1,INFECTIOUS
MIR449A,MIR449A,GENE,1,INFECTIOUS
MIR484,MIR484,GENE,1,INFECTIOUS
MIR491,MIR491,GENE,1,INFECTIOUS
MIR499A,MIR499A,GENE,1,INFECTIOUS
MIR501,MIR501,GENE,1,INFECTIOUS
MIR545,MIR545,GENE,1,INFECTIOUS
MIR604,MIR604,GENE,1,INFECTIOUS
MIR638,MIR638,GENE,1,INFECTIOUS
MIR744,MIR744,GENE,1,INFECTIOUS
MIR942,MIR942,GENE,1,INFECTIOUS
MIRLET7B,MIRLET7B,GENE,1,INFECTIOUS
MIRLET7C,MIRLET7C,GENE,1,INFECTIOUS
MIRLET7G,MIRLET7G,GENE,1,INFECTIOUS
MKNK1,MKNK1,GENE,1,INFECTIOUS
MLC1,MLC1,GENE,1,INFECTIOUS
MLN,MLN,GENE,1,INFECTIOUS
MMAB,MMAB,GENE,1,INFECTIOUS
MME,MME,GENE,1,INFECTIOUS
MMP12,MMP12,GENE,1,INFECTIOUS
MMP14,MMP14,GENE,1,INFECTIOUS
MMP2,MMP2,GENE,1,INFECTIOUS
MMP3,MMP3,GENE,1,INFECTIOUS
MMP9,MMP9,GENE,1,INFECTIOUS
MNT,MNT,GENE,1,INFECTIOUS
MOG,MOG,GENE,1,INFECTIOUS
MOGAT2,MOGAT2,GENE,1,INFECTIOUS
MORF4,MORF4,GENE,1,INFECTIOUS
MOV10,MOV10,GENE,1,INFECTIOUS
MPG,MPG,GENE,1,INFECTIOUS
MPI,MPI,GENE,1,INFECTIOUS
MPL,MPL,GENE,1,INFECTIOUS
MPO,MPO,GENE,1,INFECTIOUS
MPZ,MPZ,GENE,1,INFECTIOUS
MR1,MR1,GENE,1,INFECTIOUS
MRAP,MRAP,GENE,1,INFECTIOUS
MRGPRF,MRGPRF,GENE,1,INFECTIOUS
MS4A1,MS4A1,GENE,1,INFECTIOUS
MSC,MSC,GENE,1,INFECTIOUS
MSD,MSD,GENE,1,INFECTIOUS
MSLN,MSLN,GENE,1,INFECTIOUS
MSN,MSN,GENE,1,INFECTIOUS
MSR1,MSR1,GENE,1,INFECTIOUS
MSRA,MSRA,GENE,1,INFECTIOUS
MSRB2,MSRB2,GENE,1,INFECTIOUS
MST1,MST1,GENE,1,INFECTIOUS
MSTN,MSTN,GENE,1,INFECTIOUS
MSX2,MSX2,GENE,1,INFECTIOUS
MT1JP,MT1JP,GENE,1,INFECTIOUS
MT2A,MT2A,GENE,1,INFECTIOUS
MT4,MT4,GENE,1,INFECTIOUS
MT-CYB,MT-CYB,GENE,1,INFECTIOUS
MTDH,MTDH,GENE,1,INFECTIOUS
MTM1,MTM1,GENE,1,INFECTIOUS
MTMR11,MTMR11,GENE,1,INFECTIOUS
MTOR,MTOR,GENE,1,INFECTIOUS
MTR,MTR,GENE,1,INFECTIOUS
MTRNR2L10,MTRNR2L10,GENE,1,INFECTIOUS
MTTP,MTTP,GENE,1,INFECTIOUS
MTUS1,MTUS1,GENE,1,INFECTIOUS
MUC1,MUC1,GENE,1,INFECTIOUS
MUC2,MUC2,GENE,1,INFECTIOUS
MUC22,MUC22,GENE,1,INFECTIOUS
MUC5AC,MUC5AC,GENE,1,INFECTIOUS
MX1,MX1,GENE,1,INFECTIOUS
MX2,MX2,GENE,1,INFECTIOUS
MYB,MYB,GENE,1,INFECTIOUS
MYC,MYC,GENE,1,INFECTIOUS
MYD88,MYD88,GENE,1,INFECTIOUS
MYH9,MYH9,GENE,1,INFECTIOUS
MYL4,MYL4,GENE,1,INFECTIOUS
MYLK3,MYLK3,GENE,1,INFECTIOUS
MYO10,MYO10,GENE,1,INFECTIOUS
MYO1G,MYO1G,GENE,1,INFECTIOUS
MYO6,MYO6,GENE,1,INFECTIOUS
NADK,NADK,GENE,1,INFECTIOUS
NAF1,NAF1,GENE,1,INFECTIOUS
NAGA,NAGA,GENE,1,INFECTIOUS
NAGK,NAGK,GENE,1,INFECTIOUS
NAGS,NAGS,GENE,1,INFECTIOUS
NAMPT,NAMPT,GENE,1,INFECTIOUS
NANOG,NANOG,GENE,1,INFECTIOUS
NAP1L1,NAP1L1,GENE,1,INFECTIOUS
NAP1L4,NAP1L4,GENE,1,INFECTIOUS
NAPA,NAPA,GENE,1,INFECTIOUS
NARFL,NARFL,GENE,1,INFECTIOUS
NAT1,NAT1,GENE,1,INFECTIOUS
NAT2,NAT2,GENE,1,INFECTIOUS
NBPF15,NBPF15,GENE,1,INFECTIOUS
NCAM1,NCAM1,GENE,1,INFECTIOUS
NCAPG2,NCAPG2,GENE,1,INFECTIOUS
NCL,NCL,GENE,1,INFECTIOUS
NCR1,NCR1,GENE,1,INFECTIOUS
NCR2,NCR2,GENE,1,INFECTIOUS
NCR3,NCR3,GENE,1,INFECTIOUS
NDC80,NDC80,GENE,1,INFECTIOUS
NDRG1,NDRG1,GENE,1,INFECTIOUS
NDUFA13,NDUFA13,GENE,1,INFECTIOUS
NDUFA2,NDUFA2,GENE,1,INFECTIOUS
NEAT1,NEAT1,GENE,1,INFECTIOUS
NEDD4,NEDD4,GENE,1,INFECTIOUS
NEDD4L,NEDD4L,GENE,1,INFECTIOUS
NELF,NELF,GENE,1,INFECTIOUS
NELFCD,NELFCD,GENE,1,INFECTIOUS
NELFE,NELFE,GENE,1,INFECTIOUS
NEU2,NEU2,GENE,1,INFECTIOUS
NF2,NF2,GENE,1,INFECTIOUS
NFAT5,NFAT5,GENE,1,INFECTIOUS
NFATC1,NFATC1,GENE,1,INFECTIOUS
NFATC2,NFATC2,GENE,1,INFECTIOUS
NFE2L2,NFE2L2,GENE,1,INFECTIOUS
NF-KB,NF-KB,GENE,1,INFECTIOUS
NFKB1,NFKB1,GENE,1,INFECTIOUS
NFKBIA,NFKBIA,GENE,1,INFECTIOUS
NFS1,NFS1,GENE,1,INFECTIOUS
NGF,NGF,GENE,1,INFECTIOUS
NGFR,NGFR,GENE,1,INFECTIOUS
NLN,NLN,GENE,1,INFECTIOUS
NLRC4,NLRC4,GENE,1,INFECTIOUS
NLRP1,NLRP1,GENE,1,INFECTIOUS
NLRP12,NLRP12,GENE,1,INFECTIOUS
NLRP3,NLRP3,GENE,1,INFECTIOUS
NLRP7,NLRP7,GENE,1,INFECTIOUS
NLRX1,NLRX1,GENE,1,INFECTIOUS
NME2P1,NME2P1,GENE,1,INFECTIOUS
NME4,NME4,GENE,1,INFECTIOUS
NMT1,NMT1,GENE,1,INFECTIOUS
NNT,NNT,GENE,1,INFECTIOUS
NOC2L,NOC2L,GENE,1,INFECTIOUS
NOD1,NOD1,GENE,1,INFECTIOUS
NOD2,NOD2,GENE,1,INFECTIOUS
NOS2,NOS2,GENE,1,INFECTIOUS
NOTCH1,NOTCH1,GENE,1,INFECTIOUS
NOX1,NOX1,GENE,1,INFECTIOUS
NOX4,NOX4,GENE,1,INFECTIOUS
NPC1,NPC1,GENE,1,INFECTIOUS
NPC1L1,NPC1L1,GENE,1,INFECTIOUS
NPCDR1,NPCDR1,GENE,1,INFECTIOUS
NPHS1,NPHS1,GENE,1,INFECTIOUS
NPL,NPL,GENE,1,INFECTIOUS
NPM1,NPM1,GENE,1,INFECTIOUS
NPPA,NPPA,GENE,1,INFECTIOUS
NPPB,NPPB,GENE,1,INFECTIOUS
NPPC,NPPC,GENE,1,INFECTIOUS
NPR1,NPR1,GENE,1,INFECTIOUS
NPR3,NPR3,GENE,1,INFECTIOUS
NPY4R,NPY4R,GENE,1,INFECTIOUS
NQO1,NQO1,GENE,1,INFECTIOUS
NR0B1,NR0B1,GENE,1,INFECTIOUS
NR0B2,NR0B2,GENE,1,INFECTIOUS
NR1D2,NR1D2,GENE,1,INFECTIOUS
NR1H4,NR1H4,GENE,1,INFECTIOUS
NR2F1,NR2F1,GENE,1,INFECTIOUS
NR3C1,NR3C1,GENE,1,INFECTIOUS
NR4A1,NR4A1,GENE,1,INFECTIOUS
NR4A3,NR4A3,GENE,1,INFECTIOUS
NR5A2,NR5A2,GENE,1,INFECTIOUS
NRCAM,NRCAM,GENE,1,INFECTIOUS
NRGN,NRGN,GENE,1,INFECTIOUS
NS2,NS2,GENE,1,INFECTIOUS
NSL1,NSL1,GENE,1,INFECTIOUS
NSUN5,NSUN5,GENE,1,INFECTIOUS
NT5C1A,NT5C1A,GENE,1,INFECTIOUS
NT5C2,NT5C2,GENE,1,INFECTIOUS
NT5E,NT5E,GENE,1,INFECTIOUS
NTM,NTM,GENE,1,INFECTIOUS
NTN1,NTN1,GENE,1,INFECTIOUS
NTRK1,NTRK1,GENE,1,INFECTIOUS
NTRK3,NTRK3,GENE,1,INFECTIOUS
NTS,NTS,GENE,1,INFECTIOUS
NUCB1,NUCB1,GENE,1,INFECTIOUS
NUP153,NUP153,GENE,1,INFECTIOUS
NUP98,NUP98,GENE,1,INFECTIOUS
NXF1,NXF1,GENE,1,INFECTIOUS
NXT1,NXT1,GENE,1,INFECTIOUS
OAS1,OAS1,GENE,1,INFECTIOUS
OAS3,OAS3,GENE,1,INFECTIOUS
OASL,OASL,GENE,1,INFECTIOUS
OBP2A,OBP2A,GENE,1,INFECTIOUS
OCA2,OCA2,GENE,1,INFECTIOUS
OCLN,OCLN,GENE,1,INFECTIOUS
ODC1,ODC1,GENE,1,INFECTIOUS
OGG1,OGG1,GENE,1,INFECTIOUS
OLFM4,OLFM4,GENE,1,INFECTIOUS
OPLAH,OPLAH,GENE,1,INFECTIOUS
OPN1SW,OPN1SW,GENE,1,INFECTIOUS
OPRD1,OPRD1,GENE,1,INFECTIOUS
OPRK1,OPRK1,GENE,1,INFECTIOUS
OPRM1,OPRM1,GENE,1,INFECTIOUS
OPTN,OPTN,GENE,1,INFECTIOUS
OR10A4,OR10A4,GENE,1,INFECTIOUS
OSBP,OSBP,GENE,1,INFECTIOUS
OSBP2,OSBP2,GENE,1,INFECTIOUS
OSM,OSM,GENE,1,INFECTIOUS
OTC,OTC,GENE,1,INFECTIOUS
OTOR,OTOR,GENE,1,INFECTIOUS
OVGP1,OVGP1,GENE,1,INFECTIOUS
OXT,OXT,GENE,1,INFECTIOUS
P2RX7,P2RX7,GENE,1,INFECTIOUS
P2RY12,P2RY12,GENE,1,INFECTIOUS
P4HB,P4HB,GENE,1,INFECTIOUS
PA2G4,PA2G4,GENE,1,INFECTIOUS
PABPC1,PABPC1,GENE,1,INFECTIOUS
PABPC4,PABPC4,GENE,1,INFECTIOUS
PACAP,PACAP,GENE,1,INFECTIOUS
PADI4,PADI4,GENE,1,INFECTIOUS
PAF1,PAF1,GENE,1,INFECTIOUS
PAH,PAH,GENE,1,INFECTIOUS
PAK1,PAK1,GENE,1,INFECTIOUS
PAK2,PAK2,GENE,1,INFECTIOUS
PANX1,PANX1,GENE,1,INFECTIOUS
PAOX,PAOX,GENE,1,INFECTIOUS
PARK2,PARK2,GENE,1,INFECTIOUS
PARP1,PARP1,GENE,1,INFECTIOUS
PARPBP,PARPBP,GENE,1,INFECTIOUS
PAWR,PAWR,GENE,1,INFECTIOUS
PAX2,PAX2,GENE,1,INFECTIOUS
PC,PC,GENE,1,INFECTIOUS
PCBD1,PCBD1,GENE,1,INFECTIOUS
PCBP1,PCBP1,GENE,1,INFECTIOUS
PCBP2,PCBP2,GENE,1,INFECTIOUS
PCF11,PCF11,GENE,1,INFECTIOUS
PCK1,PCK1,GENE,1,INFECTIOUS
PCK2,PCK2,GENE,1,INFECTIOUS
PCNT,PCNT,GENE,1,INFECTIOUS
PCSK5,PCSK5,GENE,1,INFECTIOUS
PCSK7,PCSK7,GENE,1,INFECTIOUS
PCSK9,PCSK9,GENE,1,INFECTIOUS
PDC,PDC,GENE,1,INFECTIOUS
PDCD1,PDCD1,GENE,1,INFECTIOUS
PDCD1LG2,PDCD1LG2,GENE,1,INFECTIOUS
PDCD6IP,PDCD6IP,GENE,1,INFECTIOUS
PDE4A,PDE4A,GENE,1,INFECTIOUS
PDE6D,PDE6D,GENE,1,INFECTIOUS
PDE8A,PDE8A,GENE,1,INFECTIOUS
PDIA2,PDIA2,GENE,1,INFECTIOUS
PDIK1L,PDIK1L,GENE,1,INFECTIOUS
PDLIM4,PDLIM4,GENE,1,INFECTIOUS
PDLIM5,PDLIM5,GENE,1,INFECTIOUS
PDLIM7,PDLIM7,GENE,1,INFECTIOUS
PDP1,PDP1,GENE,1,INFECTIOUS
PDPN,PDPN,GENE,1,INFECTIOUS
PDR,PDR,GENE,1,INFECTIOUS
PDS5B,PDS5B,GENE,1,INFECTIOUS
PDSS1,PDSS1,GENE,1,INFECTIOUS
PDXK,PDXK,GENE,1,INFECTIOUS
PDXP,PDXP,GENE,1,INFECTIOUS
PDZK1,PDZK1,GENE,1,INFECTIOUS
PEBP1,PEBP1,GENE,1,INFECTIOUS
PEPB,PEPB,GENE,1,INFECTIOUS
PEPE,PEPE,GENE,1,INFECTIOUS
PER1,PER1,GENE,1,INFECTIOUS
PF4,PF4,GENE,1,INFECTIOUS
PFAS,PFAS,GENE,1,INFECTIOUS
PFDN1,PFDN1,GENE,1,INFECTIOUS
PFN2,PFN2,GENE,1,INFECTIOUS
PGC,PGC,GENE,1,INFECTIOUS
PGD,PGD,GENE,1,INFECTIOUS
PGP,PGP,GENE,1,INFECTIOUS
PGPEP1,PGPEP1,GENE,1,INFECTIOUS
PGRMC1,PGRMC1,GENE,1,INFECTIOUS
PHB,PHB,GENE,1,INFECTIOUS
PHF12,PHF12,GENE,1,INFECTIOUS
PHGDH,PHGDH,GENE,1,INFECTIOUS
PHIP,PHIP,GENE,1,INFECTIOUS
PI3,PI3,GENE,1,INFECTIOUS
PI4KA,PI4KA,GENE,1,INFECTIOUS
PI4KB,PI4KB,GENE,1,INFECTIOUS
PIAS2,PIAS2,GENE,1,INFECTIOUS
PIEZO1,PIEZO1,GENE,1,INFECTIOUS
PIK3CD,PIK3CD,GENE,1,INFECTIOUS
PIKFYVE,PIKFYVE,GENE,1,INFECTIOUS
PIM1,PIM1,GENE,1,INFECTIOUS
PIN1,PIN1,GENE,1,INFECTIOUS
PIP,PIP,GENE,1,INFECTIOUS
PKD1,PKD1,GENE,1,INFECTIOUS
PKLR,PKLR,GENE,1,INFECTIOUS
PKM,PKM,GENE,1,INFECTIOUS
PKN2,PKN2,GENE,1,INFECTIOUS
PLA1A,PLA1A,GENE,1,INFECTIOUS
PLA2G10,PLA2G10,GENE,1,INFECTIOUS
PLA2G1B,PLA2G1B,GENE,1,INFECTIOUS
PLA2G2A,PLA2G2A,GENE,1,INFECTIOUS
PLA2G2D,PLA2G2D,GENE,1,INFECTIOUS
PLA2G6,PLA2G6,GENE,1,INFECTIOUS
PLA2G7,PLA2G7,GENE,1,INFECTIOUS
PLAT,PLAT,GENE,1,INFECTIOUS
PLAU,PLAU,GENE,1,INFECTIOUS
PLAUR,PLAUR,GENE,1,INFECTIOUS
PLB1,PLB1,GENE,1,INFECTIOUS
PLEKHA8,PLEKHA8,GENE,1,INFECTIOUS
PLEKHF1,PLEKHF1,GENE,1,INFECTIOUS
PLG,PLG,GENE,1,INFECTIOUS
PLIN3,PLIN3,GENE,1,INFECTIOUS
PLK1,PLK1,GENE,1,INFECTIOUS
PLP1,PLP1,GENE,1,INFECTIOUS
PLSCR1,PLSCR1,GENE,1,INFECTIOUS
PMAIP1,PMAIP1,GENE,1,INFECTIOUS
PMEL,PMEL,GENE,1,INFECTIOUS
PML,PML,GENE,1,INFECTIOUS
PNMA3,PNMA3,GENE,1,INFECTIOUS
PNP,PNP,GENE,1,INFECTIOUS
PNPLA3,PNPLA3,GENE,1,INFECTIOUS
PNPT1,PNPT1,GENE,1,INFECTIOUS
POLB,POLB,GENE,1,INFECTIOUS
POLD3,POLD3,GENE,1,INFECTIOUS
POLD4,POLD4,GENE,1,INFECTIOUS
POLE3,POLE3,GENE,1,INFECTIOUS
POLI,POLI,GENE,1,INFECTIOUS
POLR2E,POLR2E,GENE,1,INFECTIOUS
POR,POR,GENE,1,INFECTIOUS
POU5F1,POU5F1,GENE,1,INFECTIOUS
PPA1,PPA1,GENE,1,INFECTIOUS
PPARA,PPARA,GENE,1,INFECTIOUS
PPARD,PPARD,GENE,1,INFECTIOUS
